address,area,buildYear,date,floor,numOfRooms,price,pricePerMeter,size
"אצ""ל 13",Hatikva,2009,02/6/2011,1,5,420000,9600,125
"אצ""ל 13",Hatikva,1999,02/6/2011,1,7,560000,13142,175
נטעים 27,Hatikva,1945,01/6/2011,1,1,1325000,6382,24
סמטת חכמי ישראל 4,shapira,1940,07/3/2004,1,2,440403,9514,42
סמטת חכמי ישראל 4,shapira,1966,07/3/2004,1,2,442458,7329,47
סמטת חכמי ישראל 4,shapira,1950,07/3/2004,4,2,442458,11779,42
סמטת חכמי ישראל 4,shapira,1950,07/3/2004,1,2,439400,10147,53
סמטת חכמי ישראל 4,shapira,1950,07/3/2004,3,1,442444,39498,32
חכמי אתונה 55,shapira,1959,07/3/2004,4,1,436888,4524,37
נטעים 39,Hatikva,1950,01/6/2011,2,1.5,1325000,14333,30
אביאסף 45,Hatikva,1950,30/5/2011,2,2,1200000,5454,55
אחיעזר 9,Hatikva,1948,25/5/2011,3,1,2300000,17605,20
איתיאל 42,Hatikva,1950,25/5/2011,,1.5,1000000,4285,70
לסקר 6,shapira,1950,16/2/2004,3,1.5,399600,7264,35
דרך קיבוץ גלויות 131,shapira,1950,11/2/2004,1,2,451807,5906,37
הקונגרס 36,shapira,1970,10/2/2004,3,3,344498,7263,56
שדרות חכמי לובלין 7,shapira,1950,02/2/2004,4,2,494723,7077,47
עבאס 11,Hatikva,1940,22/5/2011,,2,306820,12545,55
ברכיה 23,Hatikva,1940,22/5/2011,,2,153180,13469,49
"אצ""ל 21",Hatikva,1950,20/5/2011,,4,430000,10000,100
אביטל 1,Hatikva,1970,19/5/2011,,2,300000,11935,31
"אצ""ל 62",Hatikva,1970,15/5/2011,,3,352112,8000,75
שדרות חכמי לובלין 7,shapira,1950,02/2/2004,1,2,494723,2329,192
ידעיה הפניני 15,shapira,1960,29/1/2004,,2,537840,3690,50
סמ מסילה א 5,shapira,1956,28/1/2004,,2.5,1263959,4615,37
חכמי אתונה 8,shapira,1950,14/1/2004,,3,167390,11872,40
מנשה בן ישראל 22,shapira,1960,12/1/2004,,1,1157376,7250,80
מנשה בן ישראל 22,shapira,2000,12/1/2004,,1,1157376,7815,75
המכבש 10,Hatikva,1950,01/5/2011,,1,300000,2023,140
"אצ""ל 42",Hatikva,2008,01/5/2011,,3,690000,14626,67
"אצ""ל 42",Hatikva,1980,01/5/2011,,4,660000,12916,96
חכמי אתונה 93,shapira,1950,11/1/2004,,3,254272,3411,21
שיפר 11,shapira,1960,11/1/2004,,2.5,254272,4487,30
ישראל מסלנט 24,shapira,1960,11/1/2004,,2,306810,6332,55
דרך שלמה 94,shapira,1950,06/1/2004,,2,218550,476,137
כוכבי יצחק 3,shapira,1960,17/12/2003,,5,406783,6979,48
ברכיה 23,Hatikva,1970,15/4/2011,,2,370000,5400,40
אחיעזר 7,Hatikva,1950,07/4/2011,,3,600000,14174,85
"אצ""ל 32",Hatikva,1945,28/3/2011,,2.5,283334,500,50
קמואל 73,Hatikva,1950,28/3/2011,,4,283334,1020,98
לסקר 4,shapira,1950,05/2/2003,1,2,518000,12333,42
לסקר 8,shapira,1950,05/2/2003,1,3,518000,6541,122
חכמי אתונה 24,shapira,1962,03/2/2003,2,2,798105,7626,64
האסיף 4,shapira,1950,29/1/2003,1,2,488100,7624,45
דרך חיל השריון,shapira,1970,27/1/2003,2,5,343266,12706,50
רבי ישראל מסלנט 30,shapira,1970,27/1/2003,4,2.5,343097,7618,100
גואל 39,Hatikva,1970,27/9/2010,2,1.5,430000,21500,20
דרך חיל השריון,shapira,1950,27/1/2003,3,3,343097,12797,1
אליקום 9,shapira,1963,23/1/2003,2,2,635308,8112,43
דרך קיבוץ גלויות 131,shapira,1972,12/1/2003,1,3.5,360000,4588,70
לסקר 4,shapira,1940,09/1/2003,1,2,761876,5744,33
בעל העקידה 23,shapira,1950,09/1/2003,1,3,1433102,7216,54
בעל העקידה 29,shapira,1955,09/1/2003,3,2,1435985,2741,85
בעל העקידה 29,shapira,1946,09/1/2003,2,3,33985,10288,50
כרם חמד 5,shapira,1963,02/1/2003,4,2.5,550275,8889,52
בלשן 11,Hatikva,1950,26/9/2010,2,2.5,520000,13000,40
ברכיה 1,Hatikva,1950,22/9/2010,3,2,625000,10416,60
עבאס 11,Hatikva,1950,22/9/2010,2,2,625000,14558,34
המכבש 10,Hatikva,1970,16/9/2010,1,1.5,495000,15166,30
עוזר 7,Hatikva,1950,16/9/2010,2,1,150000,8333,12
חכמי אתונה 69,shapira,1950,23/12/2002,1,3,567840,13986,42
הסדנה 123,shapira,1970,23/12/2002,1,3,151424,5361,42
חכמי אתונה 89,shapira,1950,22/12/2002,4,3,310208,8524,80
כרם חמד 8,shapira,1985,17/12/2002,3,2.5,613404,10039,62
בעל העקידה 15,shapira,1950,17/12/2002,3,2,137086,4190,42
שדרות חכמי ישראל 88,shapira,1950,17/12/2002,,3,34852,9564,117
המכבש 8,Hatikva,1958,15/9/2010,7,4,455000,200,100
"אצ""ל 97",Hatikva,1953,14/9/2010,2,4,100000,625,80
התקוה 8,Hatikva,1970,07/9/2010,1,2,20000,12727,55
ימין 29,Hatikva,1950,07/9/2010,3,2,20000,8085,47
ימין 29,Hatikva,1950,07/9/2010,1,1,60000,10500,30
שדרות חכמי ישראל 88,shapira,1997,17/12/2002,,3,102234,11593,65
כרם חמד 10,shapira,1997,17/12/2002,,3,613404,11692,52
בית חדש 23,shapira,1950,15/12/2002,,2,534988,3462,54
חכמי אתונה 60,shapira,1950,12/12/2002,,3,373360,6594,60
ימין 29,Hatikva,1950,07/9/2010,2,1.5,108000,20000,40
ימין 29,Hatikva,1960,06/9/2010,1,3,78125,2400,100
התקוה 86,Hatikva,1950,06/9/2010,1,1.5,50000,13142,35
המכבש 47,Hatikva,1970,05/9/2010,1,2,700000,13272,55
מימון שלמה 13,shapira,1944,11/12/2002,,2,587412,7258,56
בית גוברין 4,shapira,1950,11/12/2002,,3,428904,8172,64
"אצ""ל 25",Hatikva,1970,24/8/2010,,2,315000,14393,33
בועז 37,Hatikva,1970,15/8/2010,,2,800000,8000,50
כביר 42,Hatikva,1999,09/8/2010,,2,240000,11250,40
התקוה 22,Hatikva,1970,09/8/2010,,3,240000,11400,50
"אצ""ל 48",Hatikva,1950,09/8/2010,,2,460000,12666,30
רוני 11,Hatikva,1950,09/8/2010,,2,700000,9888,45
דרך משה דיין 29,Hatikva,1958,05/8/2010,,2.5,730000,11875,40
"אצ""ל 62",Hatikva,1945,03/8/2010,,2,2500000,10000,40
"אצ""ל 97",Hatikva,1953,02/8/2010,,4,475000,4285,80
התקוה 23,Hatikva,1960,01/8/2010,,2,400000,14454,55
שלמון 9,Hatikva,1960,01/8/2010,,1,160000,14375,32
התקוה 55,Hatikva,1950,23/7/2010,,1.5,450000,7142,35
קלמן 43,Hatikva,1950,23/7/2010,,3,570000,8750,80
אחיעזר 1,Hatikva,1950,15/7/2010,,3,380000,19500,60
גואל 17,Hatikva,1971,15/7/2010,,3,445000,10344,58
אביטל 28,Hatikva,1994,11/7/2010,,4,475000,3647,68
שיפר 11,shapira,1960,22/4/2002,1,2,239200,7588,48
הקונגרס 38,shapira,1950,08/4/2002,2,2.5,365722,12414,42
הקונגרס 38,shapira,1961,08/4/2002,2,3,364260,5518,45
הקונגרס 34,shapira,1958,08/4/2002,1,1,364260,8596,27
חכמי אתונה 59,shapira,1970,07/4/2002,1,2,521420,5673,45
בעל העקידה 25,shapira,1970,04/4/2002,2,3,248352,6887,74
בעל העקידה 64,shapira,1971,24/3/2002,3,3,232100,1513,59
בעל העקידה 65,shapira,1960,24/3/2002,1,5,255310,8196,100
דרך שלמה 19,shapira,1946,13/3/2002,1,2,509684,1698,150
השילוח 28,shapira,1950,10/3/2002,1,2,89301,10350,57
טורי זהב 38,shapira,1950,17/2/2002,4,3,819687,5586,48
חכמי אתונה 15,shapira,1950,17/2/2002,2,1,254705,2508,90
שדרות חכמי ישראל 8,shapira,1950,17/2/2002,1,3,509410,5316,32
שדרות חכמי ישראל 8,shapira,1955,17/2/2002,1,3,254705,6789,76
טורי זהב 8,shapira,1950,12/2/2002,2,5,590000,9916,66
לבנדה 20,shapira,1970,05/2/2002,1,3,268134,8946,60
לבנדה 20,shapira,1990,05/2/2002,1,2,268134,7507,100
בעל העקידה 3,shapira,1970,21/1/2002,2,2,225750,5525,90
חכמי אתונה 87,shapira,1940,16/1/2002,1,3,170132,5813,103
דרך שלמה 123,shapira,1940,14/1/2002,4,3,516005,8452,47
בלבן מאיר 9,shapira,1960,14/1/2002,2,3,654500,3814,100
מסילת ישרים 132,shapira,1951,03/1/2002,3,2,536760,6426,58
מסילת ישרים 103,shapira,1950,03/1/2002,1,2.5,536760,5601,68
מהרשא 4,shapira,1970,01/1/2002,1,3,750720,4237,70
טורי זהב 39,shapira,1970,30/12/2001,1,2,497259,8209,55
רלב''ג 35,shapira,1957,30/12/2001,,3,596627,5990,44
"אצ""ל 11",Hatikva,1960,17/2/2010,2,1.5,265000,8030,33
טורי זהב 39,shapira,1948,30/12/2001,,2.5,598783,4930,60
טורי זהב 39,shapira,1970,30/12/2001,,2,397281,5255,66
גבעת בן יהודה 16,shapira,1945,24/12/2001,,2,381480,11133,30
"אצ""ל 32",Hatikva,1950,07/2/2010,2,1,285000,10961,26
נטעים 22,Hatikva,2000,04/2/2010,2,3,1325000,17905,74
"לח""י 61",Hatikva,1998,27/1/2010,1,4,1475000,13915,106
נדב 18,Hatikva,1950,26/1/2010,1,2,500000,1271,59
רצון 11,Hatikva,1960,25/1/2010,1,3.5,75000,1048,62
המכבש 10,Hatikva,2009,25/1/2010,1,3,75000,31250,36
אחיעזר 1,Hatikva,1950,24/1/2010,1,2,65000,7142,49
בועז 25,Hatikva,1950,24/1/2010,1,3,1125000,12400,50
"אצ""ל 40",Hatikva,1950,11/1/2010,1,2,350000,1200,50
אביטל 79,Hatikva,1950,08/1/2010,2,2,620000,1933,75
אחימעץ 7,Hatikva,1968,06/1/2010,4,1,60000,15892,28
"אצ""ל 11",Hatikva,1965,05/1/2010,4,1.5,145000,7872,47
שלמון 9,Hatikva,1970,05/1/2010,1,2,145000,340,50
חנוך 33,Hatikva,1950,03/1/2010,2,1.5,445000,8750,32
ברכיה 6,Hatikva,1950,03/1/2010,3,1,370000,10384,26
רשף 8,Hatikva,2009,31/12/2009,2,3,510000,10666,75
אחיעזר 1,Hatikva,1960,31/12/2009,3,1,17000,7142,28
רשף 8,Hatikva,2001,31/12/2009,2,3.5,515151,8441,77
רשף 8,Hatikva,1950,31/12/2009,,2,17000,9444,36
"אצ""ל 43",Hatikva,1950,28/12/2009,,4,280000,11000,70
נתן 11,Hatikva,1950,25/12/2009,,4,270000,19110,110
בועז 25,Hatikva,1950,24/12/2009,,3,800000,7212,87
"אצ""ל 62",Hatikva,2001,23/12/2009,,1.5,200000,6195,46
התקוה 45,Hatikva,1999,22/12/2009,,3,650000,14285,56
ברכיה 16,Hatikva,1950,18/12/2009,,2,340000,11666,33
רוני 11,Hatikva,2000,14/12/2009,,7,185000,3713,169
רוני 11,Hatikva,1990,11/12/2009,,2,185000,11250,40
המכבש 74,Hatikva,1995,10/12/2009,,4,770000,5652,115
בלשן 18,Hatikva,1950,04/12/2009,,3,2102102,10000,60
"אצ""ל 45",Hatikva,1995,01/12/2009,,2,627500,8000,30
התקוה 45,Hatikva,1950,30/11/2009,,2,285000,17834,40
נתן 30,Hatikva,1950,30/11/2009,,5.5,665000,2264,106
חובות הלבבות 47,shapira,1975,19/6/2001,2,3.5,312750,8021,65
השילוח 14,shapira,1950,18/6/2001,2,4,521375,5925,98
לוינסקי 92,shapira,1970,11/6/2001,2,3,580720,5102,69
בית חדש 19,shapira,1970,04/6/2001,1,3,352070,1856,70
שדרות חכמי ישראל 7,shapira,1950,03/6/2001,1,2,116480,1267,50
השילוח 28,shapira,1960,30/5/2001,2,2,129966,7231,43
מאור הגולה 10,shapira,1950,21/5/2001,1,2.5,63373,10345,42
שיבת ציון 11,shapira,1947,21/5/2001,2,1,310960,5810,25
מאור הגולה 6,shapira,1950,21/5/2001,2,2,63373,5107,52
שיבת ציון 39,shapira,1950,21/5/2001,1,2.5,310960,10073,42
חכמי אתונה 60,shapira,1950,21/5/2001,1,4.5,434490,9976,61
שדרות חכמי ישראל 88,shapira,1960,20/5/2001,2,3,262012,5410,82
חכמי אתונה 8,shapira,1942,15/5/2001,1,4,145250,8406,86
הקונגרס 37,shapira,1960,14/5/2001,3,3,265600,6935,60
חכמי אתונה 59,shapira,1980,11/5/2001,1,3,423096,7612,60
סמטת חכמי ישראל 8,shapira,1950,11/5/2001,3,2,423096,42318,45
שטינברג 4,shapira,1949,10/5/2001,2,1,608580,11625,25
שד הר ציון 43,shapira,1950,09/5/2001,2,2,443622,42318,45
דה מודינה אריה 17,shapira,1957,29/4/2001,2,3,723000,5636,56
קבוץ גלויות 121,shapira,1950,27/4/2001,1,2,416120,6464,39
חכמי אתונה 65,shapira,1940,24/4/2001,4,3,456720,6807,46
שערי תשובה 7,shapira,1948,24/4/2001,1,2,1904347,6495,34
קבוץ גלויות 79,shapira,1959,24/4/2001,1,2,290640,9589,47
שערי תשובה 7,shapira,1960,24/4/2001,4,2,1904347,2871,47
שד הר ציון 14,shapira,1940,22/4/2001,1,3,315628,5479,1
בעל העקידה 1,shapira,1950,17/4/2001,,2,252120,607,48
לוינסקי 98,shapira,1940,16/4/2001,,1.5,313125,6559,1
סמ עובד 28,shapira,1969,10/4/2001,,3,220851,5366,64
כרם חמד 6,shapira,1955,04/4/2001,,1.5,450684,7373,35
לוינסקי 138,shapira,1991,29/3/2001,,3,134944,5670,70
ברכיה 10,Hatikva,1950,27/7/2009,2,2,440000,11578,38
דרך ההגנה 20,shapira,1970,29/3/2001,,3,134944,,56
שערי תשובה 13,shapira,1933,28/3/2001,,2,731250,,55
שערי תשובה 13,shapira,1934,28/3/2001,,6,1096875,,120
סמטת כביר 13,Hatikva,1997,26/7/2009,2,6.5,587500,2838,207
חנוך 24,Hatikva,1950,26/7/2009,1,3,800000,2812,68
רוני 11,Hatikva,1990,22/7/2009,2,4,136120,10857,70
רוני 11,Hatikva,2001,22/7/2009,3,3.5,47560,2972,70
רוני 11,Hatikva,1950,22/7/2009,3,2,18860,6500,37
רוני 11,Hatikva,1960,22/7/2009,1,2,37720,10000,70
רוני 11,Hatikva,1950,22/7/2009,1,4,900000,467,80
ברכיה 24,Hatikva,1943,17/7/2009,1,4,500000,11800,120
סמדר 51,Hatikva,1970,17/7/2009,1,2,760000,10309,50
אביאסף 65,Hatikva,1950,15/7/2009,4,3,110000,10625,75
קמואל 88,Hatikva,1970,10/7/2009,,3,110000,485,48
"אצ""ל 42",Hatikva,1945,10/7/2009,,2.5,455000,7279,50
התקוה 44,Hatikva,1993,10/7/2009,,3,56250,7166,68
קמואל 73,Hatikva,1950,09/7/2009,,4,240000,300,60
קמואל 73,Hatikva,1950,09/7/2009,,2,800000,4500,50
אביטל 22,Hatikva,1950,09/7/2009,,3,56042,400,80
"אצ""ל 57",Hatikva,1950,09/7/2009,,3,590000,6176,80
"אצ""ל 45",Hatikva,1950,06/7/2009,,2,773200,12244,50
דרך דיין משה 17,Hatikva,1950,02/7/2009,,3,510000,,80
"אצ""ל 28",Hatikva,1950,28/6/2009,,1,24286,,17
"אצ""ל 13",Hatikva,1970,21/6/2009,,2.5,495000,,49
חזקיהו המלך 6,shapira,1955,09/8/2000,3,6,156000,1181,132
חזקיהו המלך 6,shapira,1970,09/8/2000,1,3,302280,5082,70
האסיף 16,shapira,1986,27/7/2000,2,3,355743,5597,66
השילוח 26,shapira,1949,21/7/2000,1,3,369450,6350,59
בעל העקידה 25,shapira,1970,21/7/2000,4,3,374693,6718,64
דרך חיל השריון,shapira,1946,19/7/2000,1,1,429975,5834,1
כוכבי יצחק 7,shapira,1946,19/7/2000,3,2,429975,7207,1
סמטת עובד 30,shapira,1951,18/7/2000,2,3,736560,8113,1
סמטת עובד 30,shapira,1930,18/7/2000,6,2.5,736560,7169,1
לבנדה 2,shapira,1970,17/7/2000,1,3,400000,7213,70
חכמי אתונה 93,shapira,1945,16/7/2000,,2.5,245880,8757,51
חכמי אתונה 14,shapira,1947,11/7/2000,,2.5,270270,7104,58
מסילת ישרים 57,shapira,1938,03/7/2000,,2.5,608516,1032,1
קרשקש חסדאי 11,shapira,1960,02/7/2000,,1,250920,6337,32
כוכבי יצחק 13,shapira,1930,02/7/2000,,2.5,408400,4856,66
בעל העקידה 68,shapira,1960,02/7/2000,,1.5,367560,3887,26
קרשקש 17,shapira,1990,02/7/2000,,3,501840,6526,52
בר יוחאי 14,shapira,1930,22/6/2000,,3.5,470580,6927,80
בית גוברין 9,shapira,1974,22/6/2000,,3,818200,5660,62
בר יוחאי 11,shapira,1950,22/6/2000,,2,470580,10340,70
חכמי אתונה 91,shapira,1950,19/6/2000,,2,229432,6298,45
אביטל 22,Hatikva,1950,28/1/2009,2,3,405000,5400,75
קרשקש 17,shapira,1970,16/6/2000,,3,250000,4589,64
סמטת חכמי ישראל 8,shapira,1942,15/6/2000,,4,251793,7300,166
יש''ר מקנדיאה 31,shapira,1930,12/6/2000,,2,820800,13943,57
שיפר 11,shapira,1920,12/6/2000,,2,476064,,42
חכמי אתונה 20,shapira,1951,12/6/2000,,2,476064,,58
שיפר 11,shapira,1946,12/6/2000,,3,476064,,100
מנשה בן ישראל 10,shapira,1930,11/6/2000,,2,227700,,1
בית חדש 12,shapira,1957,24/5/2000,,1,369424,,25
"אצ""ל 48",Hatikva,1951,22/1/2009,1,1,185000,5606,33
רוני 11,Hatikva,1950,22/1/2009,1,2,185000,10526,38
ברכיה 1,Hatikva,1950,22/1/2009,4,1.5,400000,9677,31
אביטל 19,Hatikva,1960,21/1/2009,1,1,300000,9117,17
חכמי אתונה 10,shapira,1930,17/5/2000,,2,82624,,42
בועז 38,Hatikva,1950,11/1/2009,1,1.5,155000,3333,42
התקוה 90,Hatikva,1970,06/1/2009,1,3,140000,9583,120
אחיעזר 42,Hatikva,1940,06/1/2009,4,6,1150000,1005,145
ששון 8,Hatikva,1950,28/12/2008,1,3,29861,2285,70
אביטל 1,Hatikva,1950,28/12/2008,2,2.5,145833,1461,65
ששון 8,Hatikva,1970,28/12/2008,1,2.5,91667,14250,40
ששון 8,Hatikva,1970,28/12/2008,1,3,145833,10600,70
ברכיה 9,Hatikva,1950,18/12/2008,3,1,160000,10000,23
המכבש 73,Hatikva,1920,18/12/2008,1,2,95000,5561,54
רצון 11,Hatikva,1950,18/12/2008,2,1.5,95000,3333,30
ברכיה 1,Hatikva,1970,16/12/2008,3,3,570000,5705,85
התקוה 35,Hatikva,1995,15/12/2008,1,1,742000,5875,20
ברכיה 11,Hatikva,1960,15/12/2008,2,5,230000,7000,100
סמטת כביר 13,Hatikva,1950,11/12/2008,1,1,100000,11500,20
"אצ""ל 81",Hatikva,1950,11/12/2008,,2,300300,11081,37
גואל 10,Hatikva,1950,11/12/2008,,2.5,100000,8695,46
תדהר דוד 35,Hatikva,1950,10/12/2008,,1,485000,6521,23
ברכיה 23,Hatikva,1960,10/12/2008,,2,117500,763,55
גואל 5,Hatikva,1970,08/12/2008,,2,700000,6060,50
"אצ""ל 4",Hatikva,1970,08/12/2008,,3,230000,7166,60
אחימעץ 37,Hatikva,1940,04/12/2008,,2,410000,97853,36
גואל 187,Hatikva,1996,04/12/2008,,2,400000,80018,36
אביטל 1,Hatikva,1970,30/11/2008,,6,150000,8333,180
התקוה 42,Hatikva,1970,26/11/2008,,1,42000,11333,30
ברכיה 16,Hatikva,1971,25/11/2008,,3.5,303000,17160,49
המכבש 10,Hatikva,1945,25/11/2008,,1,430000,7950,25
קהילת ניו יורק 42,Hatikva,2000,23/11/2008,,2,3522727,48825,59
קהילת ניו יורק 42,Hatikva,1970,23/11/2008,,2,2880681,7000,45
פלוגות 7,Hatikva,1950,20/11/2008,,1,1500000,5250,40
ברכיה 24,Hatikva,1950,18/11/2008,,2,340000,82305,35
דרך דיין משה 19,Hatikva,1945,13/11/2008,,1,840840,7760,25
הרטוב 13,Hatikva,1950,13/11/2008,,1,840840,8304,27
גואל 10,Hatikva,1988,10/11/2008,,3,198750,3481,75
קהילת ניו יורק 42,Hatikva,1959,10/11/2008,,2,2880681,7903,31
חובות הלבבות 47,shapira,1933,29/10/1999,2,2,95647,2813,34
חובות הלבבות 31,shapira,1951,29/10/1999,3,1,95647,2500,36
חיל השריון 92,shapira,1950,26/10/1999,2,3,90000,6620,60
הראב''ע 40,shapira,1975,24/10/1999,2,3.5,392928,6436,83
הראב''ע 40,shapira,1930,24/10/1999,1,3,392932,6105,70
הראב''ע 40,shapira,1957,24/10/1999,1,2,392932,7585,45
הראב''ע 40,shapira,1971,24/10/1999,1,3,392928,8257,64
שערי תשובה 9,shapira,1950,21/10/1999,1,2,397203,9563,49
השילוח 14,shapira,1950,18/10/1999,,2,534250,8695,49
חכמי אתונה 67,shapira,1944,18/10/1999,,3,427400,4624,81
שיבת ציון 18,shapira,1959,17/10/1999,,2,341360,6015,46
שיבת ציון 45,shapira,1998,10/10/1999,,3,304732,11684,73
שיבת ציון 45,shapira,1952,10/10/1999,,2,528488,12311,43
שיבת ציון 45,shapira,1951,10/10/1999,,2.5,305224,5781,60
האסיף 28,shapira,1950,10/10/1999,,4,470481,6624,110
שיבת ציון 45,shapira,1950,10/10/1999,,2.5,468600,11114,47
שיבת ציון 45,shapira,1950,10/10/1999,,1.5,426100,4538,37
האסיף 11,shapira,1945,07/10/1999,,2,426100,6152,50
האסיף 11,shapira,1950,07/10/1999,,2,374616,9416,53
פרי עץ חיים 19,shapira,1945,06/10/1999,,2,276705,8075,60
כרם חמד 20,shapira,1952,06/10/1999,,2,853000,12062,42
הקונגרס 36,shapira,1930,05/10/1999,,1.5,697150,7031,1
לבנדה 20,shapira,1930,05/10/1999,,2,697160,,51
אביטל 19,Hatikva,1960,05/6/2008,1,2,374246,7484,50
שמחה 9,Hatikva,1955,05/6/2008,1,2,53143,4200,50
שמחה 9,Hatikva,1955,05/6/2008,3,1,374246,7500,32
חנוך 58,Hatikva,1996,03/6/2008,1,3,210000,5180,75
חנוך 58,Hatikva,1946,03/6/2008,2,2.5,240000,2500,60
רצון 11,Hatikva,1950,03/6/2008,2,2,240000,5970,50
רצון 11,Hatikva,1950,03/6/2008,1,2.5,210000,5777,45
רצון 11,Hatikva,1998,27/5/2008,3,6,150000,6290,150
רצון 11,Hatikva,1970,27/5/2008,2,3,150000,5800,75
אביאסף 32,Hatikva,1982,27/5/2008,4,3,388500,7866,75
המכבש 90,Hatikva,2005,27/5/2008,1,3,150000,7380,100
המכבש 72,Hatikva,1950,25/5/2008,2,3,298500,1228,70
"אצ""ל 18",Hatikva,1941,21/5/2008,3,3,260000,774,76
אביאסף 32,Hatikva,1968,15/5/2008,2,3,943500,5714,70
"אצ""ל 4",Hatikva,1950,14/5/2008,1,4,435000,5950,100
דרך דיין משה 29,Hatikva,1951,07/5/2008,2,2,590000,11911,34
"אצ""ל 42",Hatikva,1930,05/5/2008,1,3,738000,2642,70
אביטל 19,Hatikva,1960,04/5/2008,2,2.5,86000,9897,49
אחיעזר 3,Hatikva,1950,29/4/2008,2,1.5,530522,6142,35
אחיעזר 3,Hatikva,1970,29/4/2008,1,2,530522,8571,35
דרך משה דיין 27,Hatikva,1970,29/4/2008,1,2,58888,12284,50
תדהר דוד 37,Hatikva,2000,27/4/2008,1,4,400000,7000,100
אביטל 16,Hatikva,1986,17/4/2008,,4,595081,6422,109
"אצ""ל 30",Hatikva,1950,16/4/2008,,1,405000,1494,12
"אצ""ל 22",Hatikva,1960,15/4/2008,,1.5,185000,4755,38
שמחה 10,Hatikva,1996,15/4/2008,,3,185000,10937,64
דרך דיין משה 17,Hatikva,1951,13/4/2008,,3,485000,644,59
גואל 39,Hatikva,1945,11/4/2008,,1.5,215000,5103,29
"אצ""ל 58",Hatikva,1945,10/4/2008,,1,300000,4375,24
בועז 35,Hatikva,1945,10/4/2008,,1,614210,6166,30
"אצ""ל 30",Hatikva,1945,09/4/2008,,3,700000,7700,60
אחימעץ 14,Hatikva,1950,09/4/2008,,6,700000,1190,120
צלפחד 4,Hatikva,1935,07/4/2008,,3,123000,7500,80
צלפחד 4,Hatikva,1950,07/4/2008,,1.5,17937,10344,29
שדרות חכמי ישראל 88,shapira,1930,20/12/1998,1,3,524624,8267,60
שדרות חכמי ישראל 88,shapira,1948,20/12/1998,1,2,524624,763,43
שיפר 11,shapira,1998,09/12/1998,2,4,491116,6603,122
שיפר 11,shapira,1974,09/12/1998,3,3.5,496077,4916,77
שיפר 11,shapira,1930,09/12/1998,1,2,496077,11415,42
חכמי אתונה 70,shapira,1950,09/12/1998,2,2,32820,5235,46
העמל 15,shapira,1960,03/12/1998,1,2,805612,11853,31
סמ עובד 53,shapira,1960,01/12/1998,1,3,805612,7748,53
סמטת עובד 22,shapira,1951,01/12/1998,5,3,378540,8863,60
חכמי אתונה 67,shapira,1970,29/11/1998,2,3,396055,7333,60
דרך שלמה 102,shapira,1951,24/11/1998,4,3,479435,5468,64
מימון שלמה 14,shapira,1969,24/11/1998,2,2,415900,6627,55
בן אשר 19,shapira,1951,19/11/1998,2,2,240816,7477,58
בעל העקידה 56,shapira,1950,17/11/1998,3,2,180722,6223,45
שדרות חכמי ישראל 88,shapira,1952,15/11/1998,2,2,1122512,10400,37
חובות הלבבות 47,shapira,1944,10/11/1998,1,2,1122753,3459,58
חובות הלבבות 47,shapira,1944,10/11/1998,2,1,1122753,4562,56
חובות הלבבות 47,shapira,1944,10/11/1998,1,2,367455,2557,20
בית חדש 1,shapira,1935,08/11/1998,,5,410685,6226,50
בית חדש 21,shapira,1939,06/11/1998,,2,305016,3706,212
